Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2015-129532,12-08-2015,12-12-2015,Standard Class,YS-21880,Corporate,Los Angeles,California,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",221.96,2.0,0.0,4.4392
CA-2015-129532,12-08-2015,12-12-2015,Standard Class,YS-21880,Corporate,Los Angeles,California,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,236.0,4.0,0.0,40.12
CA-2014-134726,11-02-2014,11-07-2014,Second Class,SW-20755,Corporate,Seattle,Washington,West,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94,2.0,0.0,15.0984
CA-2014-134726,11-02-2014,11-07-2014,Second Class,SW-20755,Corporate,Seattle,Washington,West,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,52.792,1.0,0.2,4.6193
CA-2016-138597,12/18/2016,12/21/2016,First Class,PN-18775,Home Office,Omaha,Nebraska,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,563.94,3.0,,112.788
CA-2015-123113,11/23/2015,11/27/2015,Second Class,AT-10735,Consumer,Morristown,New Jersey,East,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",2625.12,8.0,,735.0336
CA-2015-123113,11/23/2015,11/27/2015,Second Class,AT-10735,Consumer,Morristown,New Jersey,East,OFF-AR-10004999,Office Supplies,Art,Newell 315,17.94,3.0,,4.485
CA-2015-169656,8/13/2015,8/16/2015,First Class,EJ-13720,Consumer,Philadelphia,Pennsylvania,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,422.856,3.0,,15.8571
CA-2015-142734,4/16/2015,4/21/2015,Standard Class,DM-13345,Corporate,New York City,New York,East,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,127.764,2.0,,2.8392
CA-2014-163223,3/21/2014,3/25/2014,Standard Class,KH-16690,Corporate,Springfield,Virginia,South,TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active,,7.0,,909.9818
CA-2014-163223,3/21/2014,3/25/2014,Standard Class,KH-16690,Corporate,Springfield,Virginia,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,14.4,5.0,,6.624
CA-2014-163223,3/21/2014,3/25/2014,Standard Class,KH-16690,Corporate,Springfield,Virginia,South,OFF-PA-10000675,,Paper,Xerox 1919,,3.791417371570043,,60.2553
CA-2014-163223,3/21/2014,3/25/2014,Standard Class,KH-16690,Corporate,Springfield,Virginia,South,OFF-AR-10001573,Office Supplies,Art,American Pencil,,4.0,,2.7028
CA-2014-163223,3/21/2014,3/25/2014,Standard Class,KH-16690,Corporate,Springfield,Virginia,South,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,3.0,0.0,59.0112
CA-2017-122945,11/16/2017,11/22/2017,Standard Class,MB-18085,Consumer,Roseville,California,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,17.31,3.0,,5.193
CA-2015-139738,9/25/2015,9/29/2015,Standard Class,DK-12895,Consumer,Rockford,Illinois,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,128.744,7.0,,12.8744
CA-2016-158778,09-05-2016,09-09-2016,Standard Class,DB-13210,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10000260,,Furnishings,"6"" Cubicle Wall Clock, Black",,9.0,,11.6496
CA-2016-158778,09-05-2016,09-09-2016,Standard Class,DB-13210,Consumer,Philadelphia,Pennsylvania,East,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",71.246,2.0,,-19.3382
CA-2016-158778,09-05-2016,09-09-2016,Standard Class,DB-13210,Consumer,Philadelphia,Pennsylvania,East,OFF-AR-10000896,Office Supplies,Art,Newell 329,,3.0,,0.5904
CA-2016-158778,09-05-2016,09-09-2016,Standard Class,DB-13210,Consumer,Philadelphia,Pennsylvania,East,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,887.271,3.0,,-63.3765
CA-2017-119655,4/20/2017,4/24/2017,Standard Class,CV-12295,Consumer,Detroit,Michigan,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,146.86,7.0,,70.4928
CA-2017-119655,4/20/2017,4/24/2017,Standard Class,CV-12295,Consumer,Detroit,Michigan,Central,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,36.56,4.0,,18.28
CA-2015-164567,6/15/2015,6/19/2015,Standard Class,GK-14620,Corporate,Los Angeles,California,West,TEC-PH-10002103,,Phones,Jabra SPEAK 410,,3.791417371570043,,22.5576
CA-2014-131947,9/17/2014,9/22/2014,Standard Class,JA-15970,Consumer,Springfield,Oregon,West,OFF-AR-10001473,,Art,Newell 313,,3.791417371570043,,0.4592
CA-2014-131947,9/17/2014,9/22/2014,Standard Class,JA-15970,Consumer,Springfield,Oregon,West,OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,38.256,3.0,,4.782
CA-2014-131947,9/17/2014,9/22/2014,Standard Class,JA-15970,Consumer,Springfield,Oregon,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,40.24,5.0,,13.078
CA-2014-131947,9/17/2014,9/22/2014,Standard Class,JA-15970,Consumer,Springfield,Oregon,West,TEC-MA-10004086,Technology,Machines,Plantronics Single Ear Headset,29.925,5.0,,-21.945
CA-2014-131947,9/17/2014,9/22/2014,Standard Class,JA-15970,Consumer,Springfield,Oregon,West,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,148.704,6.0,,46.47
CA-2014-131947,9/17/2014,9/22/2014,Standard Class,JA-15970,Consumer,Springfield,Oregon,West,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",55.92,10.0,,16.776
CA-2016-152520,07-08-2016,07-12-2016,Standard Class,TH-21115,Corporate,Providence,Rhode Island,East,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,12.96,2.0,,6.2208
CA-2016-101791,5/27/2016,5/31/2016,Standard Class,BS-11665,Consumer,Chicago,Illinois,Central,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,25.176,3.0,,-33.3582
CA-2016-101791,5/27/2016,5/31/2016,Standard Class,BS-11665,Consumer,Chicago,Illinois,Central,FUR-FU-10002191,,Furnishings,G.E. Halogen Desk Lamp Bulbs,,2.0,,-1.6752
CA-2016-101791,5/27/2016,5/31/2016,Standard Class,BS-11665,Consumer,Chicago,Illinois,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,,9.0,,97.3026
CA-2017-121195,12/24/2017,12/27/2017,First Class,NS-18505,Consumer,Dallas,Texas,Central,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,264.32,2.0,,19.824
CA-2017-163209,05-03-2017,05-07-2017,Standard Class,MK-18160,Consumer,San Francisco,California,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,25.92,4.0,,12.4416
CA-2017-163209,05-03-2017,05-07-2017,Standard Class,MK-18160,Consumer,San Francisco,California,West,OFF-AR-10003651,Office Supplies,Art,Newell 350,22.96,7.0,,6.6584
CA-2014-133354,2/22/2014,2/24/2014,First Class,SA-20830,Consumer,Moreno Valley,California,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19.44,3.0,,9.3312
US-2015-130491,02-08-2015,02-11-2015,First Class,BH-11710,Consumer,Garden City,Kansas,Central,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",9.54,2.0,,4.293
US-2015-130491,02-08-2015,02-11-2015,First Class,BH-11710,Consumer,Garden City,Kansas,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",5.81,1.0,,1.8011
US-2015-130491,02-08-2015,02-11-2015,First Class,BH-11710,Consumer,Garden City,Kansas,Central,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",5.76,2.0,,1.728
CA-2015-113740,8/24/2015,8/28/2015,Second Class,SC-20380,Consumer,New York City,New York,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,3.0,,4.6221
CA-2014-148425,11/30/2014,12-04-2014,Standard Class,RF-19345,Corporate,Orlando,Florida,South,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",6.642,9.0,,-4.428
CA-2016-144309,12-10-2016,12/16/2016,Standard Class,CM-12235,Consumer,Watertown,New York,East,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2.0,,8.7138
CA-2016-144309,12-10-2016,12/16/2016,Standard Class,CM-12235,Consumer,Watertown,New York,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,679.96,5.0,0.2,220.987
CA-2017-151225,10/27/2017,10/29/2017,First Class,JM-15655,Corporate,Los Angeles,California,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,189.576,1.0,,9.4788
CA-2017-151225,10/27/2017,10/29/2017,First Class,JM-15655,Corporate,Los Angeles,California,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,71.96,5.0,,7.196
US-2014-144078,11/25/2014,11/29/2014,Standard Class,RB-19435,Consumer,Los Angeles,California,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,,5.0,,47.243
US-2014-144078,11/25/2014,11/29/2014,Standard Class,RB-19435,Consumer,Los Angeles,California,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,725.344,4.0,,54.4008
US-2014-144078,11/25/2014,11/29/2014,Standard Class,RB-19435,Consumer,Los Angeles,California,West,OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors,7.44,3.0,,2.604
CA-2014-124464,7/14/2014,7/20/2014,Standard Class,SS-20515,Home Office,Newark,Delaware,East,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,39.48,1.0,,11.0544
CA-2015-136805,5/23/2015,5/27/2015,Second Class,NM-18445,Home Office,Detroit,Michigan,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,850.5,5.0,,245.7
CA-2015-136805,5/23/2015,5/27/2015,Second Class,NM-18445,Home Office,Detroit,Michigan,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,75.33,9.0,,19.5858
US-2015-159499,11/21/2015,11/23/2015,Second Class,EM-14095,Corporate,Phoenix,Arizona,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,325.632,6.0,,28.4928
US-2015-159499,11/21/2015,11/23/2015,Second Class,EM-14095,Corporate,Phoenix,Arizona,West,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,23.344,2.0,,-1.459
US-2015-159499,11/21/2015,11/23/2015,Second Class,EM-14095,Corporate,Phoenix,Arizona,West,OFF-LA-10003121,Office Supplies,Labels,Avery 506,,5.0,,5.369
CA-2014-162089,3/30/2014,04-01-2014,First Class,MP-17470,Home Office,Brownsville,Texas,Central,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,335.72,5.0,0.2,113.3055
CA-2014-162089,3/30/2014,04-01-2014,First Class,MP-17470,Home Office,Brownsville,Texas,Central,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,251.944,7.0,,88.1804
CA-2014-162089,3/30/2014,04-01-2014,First Class,MP-17470,Home Office,Brownsville,Texas,Central,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",127.302,7.0,,-9.093
US-2017-158526,12/29/2017,01-01-2018,Second Class,KH-16360,Consumer,Louisville,Kentucky,South,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,1207.84,8.0,,314.0384
US-2017-158526,12/29/2017,01-01-2018,Second Class,KH-16360,Consumer,Louisville,Kentucky,South,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,12.53,1.0,,5.8891
US-2017-158526,12/29/2017,01-01-2018,Second Class,KH-16360,Consumer,Louisville,Kentucky,South,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,1.0,,10.0282
US-2017-158526,12/29/2017,01-01-2018,Second Class,KH-16360,Consumer,Louisville,Kentucky,South,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",300.98,1.0,,87.2842
US-2017-158526,12/29/2017,01-01-2018,Second Class,KH-16360,Consumer,Louisville,Kentucky,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,258.75,3.0,,77.625
CA-2017-104885,03-02-2017,03-08-2017,Standard Class,DB-13555,Corporate,Newark,Delaware,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,3.0,,15.4752
CA-2017-104885,03-02-2017,03-08-2017,Standard Class,DB-13555,Corporate,Newark,Delaware,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,57.96,7.0,,27.2412
CA-2017-104885,03-02-2017,03-08-2017,Standard Class,DB-13555,Corporate,Newark,Delaware,East,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",441.96,2.0,,101.6508
CA-2017-104885,03-02-2017,03-08-2017,Standard Class,DB-13555,Corporate,Newark,Delaware,East,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,68.04,6.0,,33.3396
US-2016-157490,10-06-2016,10-07-2016,First Class,LB-16795,Home Office,Pueblo,Colorado,West,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,6.0,0.7,-938.28
US-2016-157490,10-06-2016,10-07-2016,First Class,LB-16795,Home Office,Pueblo,Colorado,West,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,,4.0,,-14.92
US-2016-157490,10-06-2016,10-07-2016,First Class,LB-16795,Home Office,Pueblo,Colorado,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",11.976,4.0,0.7,-9.1816
US-2016-157490,10-06-2016,10-07-2016,First Class,LB-16795,Home Office,Pueblo,Colorado,West,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",67.96,5.0,,0.8495
CA-2015-161452,04-05-2015,04-11-2015,Standard Class,CA-11965,Corporate,Los Angeles,California,West,FUR-CH-10003973,,Chairs,GuestStacker Chair with Chrome Finish Legs,,3.0,,89.2224
US-2014-115196,09-09-2014,9/13/2014,Standard Class,DL-12925,Consumer,Greenville,North Carolina,South,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1299.99,2.0,,-571.9956
CA-2016-138968,3/15/2016,3/16/2016,First Class,FC-14335,Corporate,San Francisco,California,West,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,4.544,2.0,,1.6472
CA-2016-138968,3/15/2016,3/16/2016,First Class,FC-14335,Corporate,San Francisco,California,West,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1352.032,4.0,0.2,84.502
CA-2015-101889,12/27/2015,12/31/2015,Standard Class,DB-13120,Corporate,Marion,Ohio,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",1548.99,9.0,,-464.697
CA-2015-101889,12/27/2015,12/31/2015,Standard Class,DB-13120,Corporate,Marion,Ohio,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,19.872,3.0,,6.7068
CA-2017-110821,08-07-2017,08-08-2017,First Class,CK-12205,Consumer,Dallas,Texas,Central,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,119.448,3.0,0.2,-13.4379
CA-2017-110821,08-07-2017,08-08-2017,First Class,CK-12205,Consumer,Dallas,Texas,Central,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,118.16,2.0,,-25.109
CA-2015-121552,3/22/2015,3/27/2015,Standard Class,FW-14395,Corporate,Huntsville,Alabama,South,OFF-AR-10003217,Office Supplies,Art,Newell 316,,4.0,,5.4768
CA-2015-107685,11/30/2015,12-02-2015,Second Class,JM-15865,Consumer,Las Vegas,Nevada,West,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4.0,,29.1456
CA-2015-107685,11/30/2015,12-02-2015,Second Class,JM-15865,Consumer,Las Vegas,Nevada,West,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,25.92,4.0,,12.4416
US-2014-120740,4/15/2014,4/15/2014,Same Day,PS-18970,Home Office,Los Angeles,California,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2.0,,31.0184
US-2014-120740,4/15/2014,4/15/2014,Same Day,PS-18970,Home Office,Los Angeles,California,West,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4.0,,76.9816
CA-2017-155740,7/30/2017,08-02-2017,First Class,TC-21475,Home Office,Lakewood,Ohio,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,76.776,4.0,,-53.7432
CA-2017-146493,06-01-2017,06-05-2017,Standard Class,CV-12805,Corporate,Fremont,Nebraska,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",53.9,5.0,,25.872
CA-2014-105417,01-07-2014,01-12-2014,Standard Class,VS-21820,Consumer,Huntsville,Texas,Central,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",76.728,3.0,,-53.7096
CA-2014-105417,01-07-2014,01-12-2014,Standard Class,VS-21820,Consumer,Huntsville,Texas,Central,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",,7.0,,-18.2525
US-2017-141509,9/29/2017,10-01-2017,First Class,SC-20575,Consumer,Los Angeles,California,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,5.0,,25.792
CA-2017-139493,9/13/2017,9/19/2017,Standard Class,SG-20605,Consumer,Asheville,North Carolina,South,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92,5.0,,2.786
CA-2014-151967,10/22/2014,10/26/2014,Standard Class,NB-18580,Corporate,Bossier City,Louisiana,South,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92,4.0,,10.3936
US-2016-140158,10-04-2016,10-08-2016,Standard Class,DR-12940,Home Office,Providence,Rhode Island,East,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,30.4,1.0,,13.984
US-2016-140158,10-04-2016,10-08-2016,Standard Class,DR-12940,Home Office,Providence,Rhode Island,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,5399.91,9.0,,2591.9568
US-2016-140158,10-04-2016,10-08-2016,Standard Class,DR-12940,Home Office,Providence,Rhode Island,East,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,119.1,3.0,0.0,34.539
CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Home Office,Everett,Massachusetts,East,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,40.08,6.0,0.0,19.2384
CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Home Office,Everett,Massachusetts,East,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,,3.0,,28.1718
CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Home Office,Everett,Massachusetts,East,TEC-AC-10003095,,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,,3.791417371570043,,88.3932
CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Home Office,Everett,Massachusetts,East,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",170.98,1.0,,32.4862
CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Home Office,Everett,Massachusetts,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",38.97,3.0,,4.6764
CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Home Office,Everett,Massachusetts,East,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,154.9,5.0,0.0,69.705
CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Home Office,Everett,Massachusetts,East,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,446.068,4.0,0.3,0.0
CA-2017-133487,05-06-2017,05-09-2017,Second Class,TS-21655,Consumer,Rancho Cucamonga,California,West,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3.0,,41.2938
CA-2014-142951,10-08-2014,10-08-2014,Same Day,JG-15115,Consumer,Charlotte,North Carolina,South,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",23.472,3.0,,4.9878
CA-2014-133592,12/31/2014,01-07-2015,Standard Class,KM-16375,Home Office,Providence,Rhode Island,East,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,195.64,4.0,,91.9508
CA-2014-133592,12/31/2014,01-07-2015,Standard Class,KM-16375,Home Office,Providence,Rhode Island,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,3.0,,7.0218
CA-2014-133592,12/31/2014,01-07-2015,Standard Class,KM-16375,Home Office,Providence,Rhode Island,East,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8,4.0,0.0,742.632
CA-2014-133592,12/31/2014,01-07-2015,Standard Class,KM-16375,Home Office,Providence,Rhode Island,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,341.96,2.0,,78.6508
CA-2014-133592,12/31/2014,01-07-2015,Standard Class,KM-16375,Home Office,Providence,Rhode Island,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",605.88,6.0,,151.47
CA-2015-120782,4/28/2015,05-01-2015,First Class,SD-20485,Home Office,Midland,Michigan,Central,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,186.732,1.0,,41.496
CA-2015-120782,4/28/2015,05-01-2015,First Class,SD-20485,Home Office,Midland,Michigan,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3812.97,3.0,0.0,1906.485
CA-2015-116876,2/14/2015,2/21/2015,Standard Class,TT-21070,Consumer,Rochester,New York,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",26.424,9.0,,9.5787
CA-2015-116876,2/14/2015,2/21/2015,Standard Class,TT-21070,Consumer,Rochester,New York,East,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,,1.0,,187.797
CA-2016-169838,11/25/2016,11/29/2016,Standard Class,BB-11545,Corporate,Jackson,Michigan,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1568.61,9.0,0.0,329.4081
CA-2016-169838,11/25/2016,11/29/2016,Standard Class,BB-11545,Corporate,Jackson,Michigan,Central,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,17.3,1.0,0.0,8.304
CA-2016-169838,11/25/2016,11/29/2016,Standard Class,BB-11545,Corporate,Jackson,Michigan,Central,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,160.0,8.0,,62.4
US-2017-128951,7/15/2017,7/17/2017,First Class,RS-19420,Corporate,Suffolk,Virginia,South,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,,3.0,,50.3832
US-2017-128951,7/15/2017,7/17/2017,First Class,RS-19420,Corporate,Suffolk,Virginia,South,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,872.94,3.0,,157.1292
US-2017-128951,7/15/2017,7/17/2017,First Class,RS-19420,Corporate,Suffolk,Virginia,South,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2.0,,6.2208
CA-2014-102330,12/29/2014,01-03-2015,Standard Class,AI-10855,Consumer,Brentwood,California,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,88.8,6.0,,44.4
CA-2014-102330,12/29/2014,01-03-2015,Standard Class,AI-10855,Consumer,Brentwood,California,West,TEC-PH-10001051,Technology,Phones,HTC One,319.968,4.0,0.2,35.9964
CA-2016-118899,3/22/2016,3/22/2016,Same Day,MC-17275,Consumer,Seattle,Washington,West,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",167.888,7.0,0.2,14.6902
CA-2017-107958,07-02-2017,07-05-2017,First Class,AH-10120,Home Office,Houston,Texas,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",163.96,5.0,,59.4355
CA-2017-107958,07-02-2017,07-05-2017,First Class,AH-10120,Home Office,Houston,Texas,Central,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,5.232,4.0,,-8.1096
CA-2017-151799,12/14/2017,12/18/2017,Standard Class,BF-11170,Home Office,Lawrence,Massachusetts,East,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,1199.98,2.0,,467.9922
CA-2017-151799,12/14/2017,12/18/2017,Standard Class,BF-11170,Home Office,Lawrence,Massachusetts,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,73.85,1.0,,2.2155
CA-2017-151799,12/14/2017,12/18/2017,Standard Class,BF-11170,Home Office,Lawrence,Massachusetts,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,,3.0,,6.6846
CA-2017-151799,12/14/2017,12/18/2017,Standard Class,BF-11170,Home Office,Lawrence,Massachusetts,East,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",17.28,6.0,,8.1216
CA-2017-151799,12/14/2017,12/18/2017,Standard Class,BF-11170,Home Office,Lawrence,Massachusetts,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,526.582,2.0,,-52.6582
CA-2016-114601,8/26/2016,09-02-2016,Standard Class,AA-10480,Consumer,Detroit,Michigan,Central,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,11.56,2.0,,5.6644
CA-2016-114601,8/26/2016,09-02-2016,Standard Class,AA-10480,Consumer,Detroit,Michigan,Central,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97,3.0,,58.7916
